"","informfully_id","Duration..in.seconds.","informed_consent","pol_int","pol_pos_1","pol_eff_1","pol_eff_2","pol_eff_3","pol_eff_4","pol_eff_5","iss_imp","env_int","nws_app","nws_int","env_new","env_dis","alg_pre_1","alg_pre_2","alg_pre_3","alg_pre_4","alg_pre_5","jou_pre_1","jou_pre_2","jou_pre_3","ata_pos_1","ata_pos_2","ata_pos_3","ata_pos_4","ata_pos_5","ata_pos_6","ata_pos_7","ata_pos_8","ata_pos_9","ata_pos_10","ata_pos_11","ata_pos_12","ata_neg_1","ata_neg_2","ata_neg_3","ata_neg_4","ata_neg_5","ata_neg_6","ata_neg_7","ata_neg_8","div_val_1","div_val_2","div_val_3","div_val_4","div_val_5","div_val_6","div_val_7","inf_ovr_1","inf_ovr_2","inf_ovr_3","inf_ovr_4","inf_ovr_5","inf_ovr_6","top_int_1","top_int_2","top_int_3","top_int_4","top_int_5","top_int_6","top_int_7","top_int_8","top_int_9","top_int_10","top_int_11","top_int_12","top_int_13","experimental_group_w1","personalisation","took_survey_week1","took_survey_week2","pol_eff_1_r","pol_eff","alg_pre","jou_pre","inf_ovr","ata_pos","ata_neg","div_val","experimental_group_w2"
"260","ibsE2Xj7n9Q9tHu5e",326,1,5,7,5,5,4,6,3,6,5,1,4,1,2,3,3,2,2,1,5,5,6,3,5,4,6,5,5,5,4,7,3,6,6,4,5,2,2,3,1,1,4,7,7,5,7,6,7,7,4,3,7,6,3,3,5,5,6,1,6,7,5,4,1,2,6,4,5,4,"thu_edi",1,1,"3",4.2,2.2,5.33333333333333,4.33333333333333,4.91666666666667,2.75,6.57142857142857,4
"261","igh9bLM9R8tKNud6A",519,1,6,6,2,7,6,7,6,5,6,1,7,3,2,5,3,5,2,3,5,4,5,7,7,5,7,7,7,7,7,7,7,6,7,5,5,5,5,4,2,1,5,6,6,4,5,7,7,7,6,3,7,4,6,2,7,6,5,5,6,4,6,7,6,7,6,5,5,1,"thu_exp",1,1,"6",6.4,3.6,4.66666666666667,4.66666666666667,6.75,4,6,1
"262","ihAes6J6EHrXEEhNs",607,1,6,5,3,5,4,5,4,4,5,2,5,3,1,5,5,3,3,5,5,4,5,2,4,4,4,3,4,3,3,4,4,4,3,4,4,4,5,5,5,4,5,5,5,5,6,5,5,5,2,3,3,3,3,2,5,6,6,6,4,4,5,4,6,4,6,5,5,3,"wed_edi",1,1,"5",4.6,4.2,4.66666666666667,2.66666666666667,3.5,4.5,5.14285714285714,4
"263","iHZ2Y5ZeMZZ2RfiuT",479,1,6,5,5,5,5,5,5,7,6,2,6,4,4,1,1,2,1,1,2,2,2,2,3,3,4,4,1,5,2,5,1,3,4,4,4,3,2,2,2,5,4,7,7,7,7,7,7,7,6,4,7,4,5,5,5,5,4,1,6,5,6,6,6,6,6,6,6,3,"wed_edi",0,0,"3",4.6,1.2,2,5.16666666666667,3.08333333333333,3.25,7,4
"264","iM2sR8ubazv9XFpN9",430,1,7,2,5,6,4,5,5,6,5,2,3,2,3,5,4,5,3,4,4,1,3,5,5,5,6,6,5,5,3,6,3,5,7,5,5,5,3,5,2,3,3,7,7,5,7,5,7,5,5,3,5,3,5,4,5,6,5,1,7,5,6,5,1,5,7,6,6,3,NA,0,0,"3",4.6,4.2,2.66666666666667,4.16666666666667,5.08333333333333,3.875,6.14285714285714,NA
"265","ir5MDQNdd9qjmHqaf",1971,1,5,5,3,4,4,4,4,5,3,2,5,2,2,6,4,6,1,1,4,4,4,5,7,4,7,5,4,7,5,6,4,5,6,5,6,2,3,5,4,2,7,7,5,7,7,7,5,7,3,5,5,5,3,3,6,4,3,6,5,4,4,4,6,5,4,4,4,4,"thu_edi",1,1,"5",4.2,3.6,4,4,5.41666666666667,4.25,6.42857142857143,4
"266","isFazW6Ay6SxZzYeG",303,1,5,5,5,5,4,5,3,5,5,1,7,2,2,6,6,5,5,4,2,2,5,2,5,3,4,5,5,5,1,5,5,4,2,3,5,2,5,3,3,5,2,5,5,4,5,5,5,5,3,2,3,5,5,3,5,5,4,7,5,5,6,5,7,5,6,6,6,1,"thu_imp",1,1,"3",4,5.2,3,3.5,3.83333333333333,3.5,4.85714285714286,1
"267","iSN6SxEk6oXT5Jfxy",2529,1,6,4,5,4,5,4,5,6,5,1,5,2,3,5,2,4,2,4,4,5,5,4,5,3,6,5,5,5,5,5,4,5,5,6,4,4,6,7,6,5,4,6,6,6,6,6,6,6,4,5,4,3,4,5,5,5,5,2,5,6,6,3,2,4,6,4,5,4,"thu_exp",1,1,"3",4.2,3.4,4.66666666666667,4.16666666666667,4.75,5.25,6,1
"268","itLjvWYRw9XFw6x4F",405,1,6,6,3,6,5,5,5,6,6,1,4,4,4,3,2,5,2,4,1,1,2,1,5,1,6,1,1,2,1,2,3,1,1,5,5,6,6,6,5,6,7,7,7,6,6,6,7,6,2,2,2,2,2,2,6,7,6,7,7,7,6,6,7,7,7,6,6,2,"wed_exp",1,1,"5",5.2,3.2,1.33333333333333,2,2.08333333333333,5.75,6.42857142857143,1
"269","ixgKdtAGWFGNJ3YST",708,1,5,7,3,5,6,6,6,6,5,1,7,4,2,6,4,5,5,5,5,4,5,6,5,4,5,7,7,6,5,4,5,5,7,5,2,1,4,2,1,1,2,7,7,7,6,6,7,5,1,2,6,3,1,1,6,6,5,4,7,7,7,7,5,7,6,6,5,3,"thu_edi",1,0,"5",5.6,5,4.66666666666667,2.33333333333333,5.5,2.25,6.42857142857143,4
"270","ixpYJKSJWabEjTp6n",315,1,6,3,3,5,4,5,5,7,6,1,6,4,3,5,3,2,3,4,2,2,2,4,4,3,5,4,5,4,5,5,5,2,4,6,5,7,5,6,6,4,5,7,7,7,7,7,7,7,5,4,6,5,5,6,2,5,5,2,5,5,5,5,2,5,5,5,5,3,"thu_exp",0,0,"5",4.8,3.4,2,5.16666666666667,4.16666666666667,5.5,7,1
"271","iZYJTCiZzgDzyDGnC",504,1,4,4,4,5,3,1,3,5,3,2,7,1,1,2,5,2,3,2,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,7,7,6,6,6,5,7,3,4,5,5,5,4,3,5,5,1,6,6,5,3,1,5,6,5,4,3,"thu_imp",1,1,"4",3.2,2.8,2.33333333333333,4.33333333333333,4,4.125,6.28571428571429,1
"272","J2wBatJskicjoJsMq",559,1,5,4,5,5,4,4,5,7,7,2,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,4,4,6,4,7,5,5,4,7,7,7,7,7,7,7,4,1,5,1,1,4,4,5,7,1,7,7,7,7,1,7,7,7,7,1,"wed_imp",1,1,"3",4.2,1,5,2.66666666666667,1,4.875,7,1
"273","j5CRu6huFzvQjTiXp",456,1,4,5,7,4,2,2,5,6,5,1,7,3,1,6,6,4,3,6,5,2,5,1,4,3,5,2,5,5,4,5,2,2,4,4,4,4,5,5,4,4,3,6,6,6,6,6,6,7,5,3,6,5,3,4,4,5,4,6,6,6,4,5,7,5,6,6,5,4,"thu_exp",1,1,"1",2.8,5,4,4.33333333333333,3.5,4.125,6.14285714285714,1
"274","JA8gbwy2TqDh6CtHD",315,1,6,4,5,5,5,5,5,7,6,2,7,6,6,2,1,2,2,2,2,2,2,1,4,4,5,2,5,5,2,5,1,4,1,7,7,5,6,6,6,7,4,7,7,7,7,7,7,7,5,1,5,2,3,3,5,6,6,5,7,7,6,5,4,4,7,7,6,2,"wed_imp",1,0,"3",4.6,1.8,2,3.16666666666667,3.25,6,7,1
"275","jAmyhkBcf36Ry34tJ",415,1,4,4,5,4,4,3,4,7,6,2,5,2,2,4,5,4,5,3,5,5,5,4,4,5,5,5,5,4,4,4,4,5,4,2,3,2,5,5,3,2,4,5,6,5,6,5,6,6,6,7,6,6,6,7,1,7,5,1,5,5,4,5,1,2,6,5,4,4,"wed_exp",1,1,"3",3.6,4.2,5,6.33333333333333,4.41666666666667,3.25,5.57142857142857,1
"276","JcMia5A3ThPXNTR9W",537,1,5,2,5,5,4,6,3,6,3,2,1,1,2,5,3,4,5,4,5,5,4,1,5,3,5,6,5,6,3,6,4,3,3,5,7,6,4,6,4,5,3,7,7,6,7,5,6,4,5,3,5,5,6,6,2,6,5,3,6,6,3,4,5,6,3,3,2,4,"thu_imp",1,1,"3",4.2,4.2,4.66666666666667,5,4.16666666666667,5,6,1
"277","jDdg7wtfi2J7Yqggy",457,1,4,4,5,5,4,4,6,7,7,1,7,3,3,5,2,2,1,1,2,2,4,3,5,5,6,5,5,5,5,4,5,4,4,4,4,6,6,6,7,4,6,7,7,7,7,7,7,7,5,5,7,5,6,5,3,5,5,2,6,6,4,6,3,4,5,4,6,3,"thu_imp",1,1,"3",4.4,2.2,2.66666666666667,5.5,4.66666666666667,5.375,7,1
"278","JEBFHQFphirBAhNAD",574,1,5,5,5,5,5,4,5,6,6,1,5,4,3,3,2,5,3,5,4,2,5,5,5,5,4,3,2,3,2,4,2,4,2,5,5,4,5,5,5,6,6,6,7,5,7,6,5,6,5,5,4,4,5,7,5,5,6,2,6,6,4,5,2,4,6,6,6,4,"wed_edi",1,1,"3",4.4,3.6,3.66666666666667,5,3.41666666666667,5.125,6,4
"279","jEJQBuYpFLyYfiW3B",460,1,7,1,5,7,6,3,6,7,6,2,7,3,3,2,4,2,1,3,2,1,3,1,4,3,4,4,4,4,2,4,2,2,4,4,4,5,4,5,4,4,5,7,6,7,7,6,7,6,5,5,5,3,4,4,4,6,5,5,6,4,6,5,3,5,6,6,6,4,"wed_edi",1,1,"3",5,2.4,2,4.33333333333333,3.16666666666667,4.375,6.57142857142857,4
"280","jfHdotZSCrygamyAv",479,1,6,3,5,5,1,1,1,7,7,2,7,8,4,5,1,1,1,1,3,1,3,1,4,4,5,2,4,5,3,7,4,1,4,6,6,6,4,6,6,6,6,7,7,7,7,7,7,4,7,5,7,4,5,7,2,7,7,1,7,7,7,7,1,5,7,7,6,2,"wed_imp",1,1,"3",2.2,1.8,2.33333333333333,5.83333333333333,3.66666666666667,5.75,6.57142857142857,1
"281","jGMi5PQxi2DSgnXRw",691,1,6,3,6,6,6,5,6,6,5,2,5,1,1,4,4,3,2,2,3,2,3,6,6,6,7,7,7,7,5,6,5,7,7,2,3,2,2,3,1,2,6,7,7,7,7,7,6,7,5,6,6,5,6,4,5,5,5,2,6,6,6,6,3,6,6,5,5,1,NA,0,0,"2",5,3,2.66666666666667,5.33333333333333,6.33333333333333,2.625,6.85714285714286,NA
"282","jgmrpK8mwG7uGbQYW",5714,1,2,7,6,2,3,6,4,7,5,1,7,2,2,5,4,4,2,4,6,3,6,2,4,4,5,4,4,4,2,5,4,3,4,4,4,4,6,5,5,6,5,6,5,6,5,4,4,5,3,1,4,5,1,1,1,7,5,6,6,4,1,5,6,4,7,6,5,2,"thu_imp",1,0,"2",3.4,3.8,5,2.5,3.75,4.875,5,1
"283","JgYAimAtRcnsTPHL4",11056,1,5,2,4,3,2,5,4,7,5,1,3,2,2,3,3,5,2,1,5,3,6,6,5,4,7,6,6,7,5,6,5,6,6,5,5,2,4,5,2,4,4,6,5,5,7,5,7,5,5,6,6,4,3,3,2,6,5,1,6,4,2,5,1,6,5,5,5,2,"thu_edi",1,1,"4",3.6,2.8,4.66666666666667,4.5,5.75,3.875,5.71428571428571,1
"284","jHdmoBGz5DdoCheZS",722,1,5,2,4,6,4,4,6,6,6,2,7,4,2,5,5,3,3,3,5,5,5,3,5,1,5,5,2,5,1,6,5,5,4,4,2,1,1,2,1,3,1,5,6,5,5,6,6,5,2,2,5,2,2,2,2,6,7,1,7,7,6,4,3,3,7,7,7,2,"wed_edi",1,1,"4",4.8,3.8,5,2.5,3.91666666666667,1.875,5.42857142857143,1
"285","jigJCzymTnewqoH7d",464,1,4,5,7,2,2,1,2,7,7,1,4,4,2,1,3,5,3,3,2,1,4,1,2,4,5,3,2,4,1,2,1,1,1,4,3,4,6,5,6,5,6,7,4,7,7,5,6,6,7,5,7,7,4,6,1,5,4,1,5,6,3,3,1,5,7,6,7,2,"thu_exp",1,1,"1",1.6,3,2.33333333333333,6,2.25,4.875,6,1
"286","jjbNxKiEhyBQMQxjq",7538,1,6,4,4,5,5,4,5,7,6,1,7,5,4,2,4,3,2,1,4,3,4,4,5,5,6,5,5,5,5,5,5,5,5,3,4,4,3,5,4,3,4,7,7,6,6,6,6,4,3,2,5,3,2,4,5,5,5,1,6,6,5,6,1,6,6,6,6,3,"thu_imp",1,1,"4",4.6,2.4,3.66666666666667,3.16666666666667,5,3.75,6,1
"287","JkSXeZDW58Cwjatwc",345,1,2,6,4,2,1,2,2,7,6,1,5,3,2,5,4,5,5,4,2,2,2,7,5,4,6,6,4,5,5,6,5,5,7,5,4,5,5,4,4,3,5,7,7,7,7,7,7,7,3,1,5,3,2,3,5,6,7,1,6,6,1,5,5,4,5,5,6,4,"wed_imp",1,0,"4",2.2,4.6,2,2.83333333333333,5.41666666666667,4.375,7,1
"288","jKuYwkCb52xjmRcWH",439,1,5,2,5,5,5,3,5,6,6,2,7,3,2,5,2,6,2,2,1,1,1,6,4,1,5,1,4,3,1,4,1,4,1,4,5,4,4,5,5,5,4,7,7,7,7,7,6,7,3,4,3,5,3,3,5,4,6,7,7,6,5,5,7,6,6,6,6,2,"thu_edi",1,1,"3",4.2,3.4,1,3.5,2.91666666666667,4.5,6.85714285714286,1
"289","JLtrz7ndhQgHXnfPY",693,1,7,6,5,7,6,5,7,7,7,1,7,7,3,3,1,2,1,1,3,1,3,5,6,5,5,4,7,5,5,7,4,6,5,4,4,4,1,5,1,1,3,7,7,5,5,6,7,7,2,1,5,2,3,2,7,6,3,1,5,2,6,7,2,7,5,7,6,3,"wed_exp",1,1,"3",5.6,1.6,2.33333333333333,2.5,5.33333333333333,2.875,6.28571428571429,1
"290","jmPc7yLAfut7ACJEw",683,1,5,3,5,5,6,5,3,7,7,2,2,5,3,6,3,5,3,4,2,1,5,2,4,3,6,3,3,5,4,6,5,2,5,5,3,4,4,5,4,5,5,6,7,7,6,6,7,6,2,2,2,2,2,2,2,5,6,1,6,5,5,6,4,5,6,6,7,4,"fri_edi",1,1,"3",4.4,4.2,2.66666666666667,2,4,4.375,6.42857142857143,4
"291","JujeCWZLpCm2i3Sdo",300,1,5,8,5,6,4,5,4,6,5,1,4,2,2,7,4,7,6,4,5,4,5,1,4,5,6,3,4,5,3,5,5,4,5,5,5,4,6,3,5,4,4,5,5,7,7,4,7,4,5,4,5,5,5,2,3,5,4,2,7,6,5,5,4,7,7,7,5,1,NA,0,0,"3",4.4,5.6,4.66666666666667,4.33333333333333,4.16666666666667,4.5,5.57142857142857,NA
"292","jv6yGXM59xkaJnZbi",446,1,5,7,5,5,5,3,5,5,5,2,7,6,5,5,3,5,3,3,5,3,5,4,6,4,6,5,6,6,5,6,5,6,5,5,5,3,2,3,4,4,5,6,6,6,6,6,5,6,5,3,5,4,3,4,5,5,6,2,5,5,5,5,4,5,5,5,5,1,"wed_exp",1,1,"3",4.2,3.8,4.33333333333333,4,5.33333333333333,3.875,5.85714285714286,1
"293","jwSQWWTmawmEZQtzY",325,1,3,3,5,6,3,5,5,5,4,2,7,2,1,3,3,6,5,4,5,4,5,5,7,3,7,6,5,5,5,7,5,3,6,6,5,7,3,7,7,5,7,6,7,7,7,7,7,6,2,3,6,4,6,2,4,5,6,2,6,6,2,5,2,5,6,6,4,2,"wed_edi",1,1,"3",4.4,4.2,4.66666666666667,3.83333333333333,5.33333333333333,5.875,6.71428571428571,1
"294","JxAdW9un6qRmeZLns",329,1,1,6,3,5,4,6,5,2,1,1,2,1,2,4,6,6,5,5,2,4,4,6,6,3,6,5,3,6,5,6,6,5,6,5,2,5,6,5,5,4,5,6,7,7,7,6,7,6,2,5,4,2,3,4,5,5,4,4,6,5,3,6,5,7,6,5,1,1,"wed_edi",1,1,"5",5,5.2,3.33333333333333,3.33333333333333,5.25,4.625,6.57142857142857,2
"295","K4SRf5CJhpE6RCPW6",570,1,5,3,2,6,5,3,5,7,6,2,6,5,8,5,3,4,3,3,5,2,4,2,6,5,6,5,5,6,2,6,5,2,6,5,6,4,2,6,5,3,6,6,6,5,7,6,6,6,5,1,7,4,2,3,5,5,6,5,6,6,6,7,6,6,7,6,6,1,"wed_exp",1,1,"6",5,3.6,3.66666666666667,3.66666666666667,4.66666666666667,4.625,6,1
"296","k4y4a9WLv5wikpuup",322,1,5,5,1,5,4,6,4,7,5,2,7,3,3,2,6,4,2,4,1,1,1,1,1,1,4,2,1,6,4,5,2,1,1,6,4,4,6,6,5,6,4,7,7,7,7,7,5,5,4,4,6,6,4,4,5,6,2,7,5,4,5,6,7,4,6,5,4,2,"thu_edi",1,1,"7",5.2,3.6,1,4.66666666666667,2.41666666666667,5.125,6.42857142857143,1
"297","k5v4995JeaxeEQJey",2875,1,4,3,2,6,4,5,4,4,3,2,4,1,1,4,3,3,4,4,3,2,2,5,6,4,3,4,5,5,5,5,5,3,5,4,4,4,4,4,5,4,4,6,6,6,6,5,6,5,6,4,6,1,6,5,1,5,5,1,6,3,4,5,1,4,5,6,4,3,"thu_edi",1,1,"6",5,3.6,2.33333333333333,4.66666666666667,4.58333333333333,4.125,5.71428571428571,4
"298","K6fMhh3335xHpbc2C",1796,1,7,2,1,6,5,7,6,7,6,1,7,3,3,3,3,3,3,2,4,4,5,1,5,3,6,5,5,6,3,5,3,5,5,4,5,4,3,5,3,4,4,6,7,6,7,6,7,6,5,2,2,4,7,5,5,6,7,7,6,6,7,7,7,7,7,7,6,3,NA,0,0,"7",6.2,2.8,4.33333333333333,4.16666666666667,4.33333333333333,4,6.42857142857143,NA
"299","KAS2cv5xZd8vXCyCf",341,1,5,6,6,5,3,7,4,5,4,2,7,3,3,6,3,7,4,3,4,4,4,2,6,4,7,5,4,5,4,4,4,5,5,3,4,4,5,5,4,5,5,5,4,4,5,4,4,6,4,5,4,4,4,4,4,4,5,4,6,4,6,4,4,6,7,6,5,3,"wed_imp",1,1,"2",4.2,4.6,4,4.16666666666667,4.58333333333333,4.375,4.57142857142857,1
"300","keCp4jk6qN5RerzNc",389,1,6,7,2,6,5,5,6,6,5,2,4,3,3,5,6,2,4,5,2,2,2,2,5,2,4,2,2,4,2,3,2,2,3,4,6,4,5,5,2,6,5,6,6,6,6,6,6,6,3,2,5,5,2,3,5,6,6,6,6,6,6,5,6,6,6,6,6,4,"wed_exp",1,1,"6",5.6,4.4,2,3.33333333333333,2.75,4.625,6,1
"301","KEDG5oCzhfoYuhu3g",271,1,5,6,6,5,3,2,4,7,7,2,3,2,3,6,5,5,5,4,5,3,5,4,5,4,5,4,5,4,3,6,5,2,3,3,5,3,3,4,3,5,3,7,7,7,7,6,7,7,5,3,5,5,6,5,2,6,7,3,6,6,5,7,3,5,6,6,7,1,"thu_edi",1,1,"2",3.2,5,4.33333333333333,4.83333333333333,4.16666666666667,3.625,6.85714285714286,2
"302","khzhD8MFduhSwXjab",477,1,4,6,2,3,2,2,2,6,6,2,3,1,2,2,6,6,2,2,3,2,6,2,5,4,5,4,4,6,4,5,4,4,2,4,4,2,5,4,3,5,6,1,1,1,1,1,1,1,6,5,6,6,6,5,2,6,6,2,6,6,2,6,6,2,6,6,6,2,"thu_imp",1,1,"6",3,3.6,3.66666666666667,5.66666666666667,4.08333333333333,4.125,1,1
"303","kiFQgAygsWc9Byh77",634,1,6,4,2,6,6,4,6,5,5,1,7,6,5,6,5,5,3,4,5,5,5,3,7,6,7,7,5,7,5,7,5,6,5,4,4,2,3,3,2,2,2,7,6,6,6,7,6,7,1,1,1,2,2,2,6,6,5,5,6,6,7,5,5,6,7,6,5,3,"thu_edi",1,1,"6",5.6,4.6,5,1.5,5.83333333333333,2.75,6.42857142857143,4
"304","KjrNZ8Sb83AC5ox8B",763,1,6,4,3,6,6,3,5,7,6,2,6,7,6,5,3,4,4,3,5,3,4,4,7,5,7,6,5,6,4,5,4,6,6,6,5,4,3,4,4,3,5,6,6,4,5,5,5,6,5,3,5,4,4,4,6,5,5,3,6,6,6,7,3,5,6,6,7,4,"wed_edi",1,1,"5",5,3.8,4,4.16666666666667,5.41666666666667,4.25,5.28571428571429,4
"305","kJXFoB3FPG6pz7viw",512,1,5,5,3,6,4,5,6,6,6,1,7,3,3,3,2,5,1,2,2,2,6,2,7,6,6,7,7,7,7,7,7,5,7,5,6,5,4,5,5,3,6,7,7,7,7,7,7,7,5,3,5,5,5,5,5,5,5,5,6,5,6,6,5,5,6,6,5,3,"thu_exp",1,1,"5",5.2,2.6,3.33333333333333,4.66666666666667,6.25,4.875,7,1
"306","kKiJEfnwhoqnNzeXK",8530,1,7,4,1,7,7,7,7,6,6,1,7,3,1,5,7,4,2,7,1,1,2,4,5,4,6,5,6,6,6,6,6,6,5,6,5,5,5,5,5,5,6,7,7,7,7,7,6,7,1,2,1,2,2,1,7,4,5,7,6,6,6,6,6,7,6,6,6,1,"thu_edi",1,1,"7",7,5,1.33333333333333,1.5,5.41666666666667,5.25,6.85714285714286,2
"307","KKjdv7GtQfPaHW5zx",900,1,5,5,3,5,5,5,5,6,6,2,3,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,5,3,4,4,4,4,4,3,4,4,3,4,6,6,6,6,6,6,6,6,5,5,4,5,5,6,6,6,5,6,6,6,6,6,6,6,6,6,4,"fri_exp",1,1,"5",5,3,3,5,4,3.75,6,1
"308","KkvyFBhxdArjJy9BE",456,1,6,6,6,7,4,3,6,7,7,2,7,8,4,6,5,6,2,6,2,4,4,2,4,2,2,2,2,6,2,6,6,4,2,4,6,6,6,5,5,4,6,6,6,7,6,6,6,7,3,2,2,2,2,2,6,6,6,6,6,6,6,5,5,4,6,6,6,3,"thu_exp",1,1,"2",4.4,5,3.33333333333333,2.16666666666667,3.33333333333333,5.25,6.28571428571429,1
"309","Km3MhYZJf9SwNonb9",457,1,6,3,7,5,4,3,5,7,6,1,7,6,3,5,5,6,5,5,5,2,4,4,5,4,5,4,5,5,3,5,3,5,2,5,5,5,5,6,4,6,7,6,6,6,5,6,6,6,5,4,5,4,5,3,5,5,6,7,6,6,6,4,7,5,6,5,6,1,"thu_imp",1,1,"1",3.6,5.2,3.66666666666667,4.33333333333333,4.16666666666667,5.375,5.85714285714286,1
"310","KMhRzoqXSxyNsMKJu",283,1,6,3,5,5,3,4,6,5,4,1,5,1,2,5,6,6,3,3,5,3,3,5,4,3,3,2,4,3,2,5,1,2,2,5,5,6,6,6,6,6,4,7,5,6,7,7,6,7,2,2,5,2,2,3,3,7,6,5,5,6,7,3,6,2,6,5,4,3,"wed_imp",1,1,"3",4.2,4.6,3.66666666666667,2.66666666666667,3,5.5,6.42857142857143,1
"311","KPshNQc35A2fdi2oh",2218,1,5,6,6,4,3,6,5,6,6,2,3,4,5,5,5,5,3,6,5,4,6,3,5,5,7,5,4,6,1,5,3,3,5,4,3,6,5,3,7,4,6,6,7,7,6,5,6,7,6,4,6,6,2,6,4,6,6,2,7,7,5,5,2,6,6,7,6,3,"wed_edi",1,1,"2",4,4.8,5,5,4.33333333333333,4.75,6.28571428571429,4
"312","krGhFAdBEgKTYeGbf",1928,1,7,7,3,7,6,6,6,7,7,1,7,8,5,5,5,5,3,3,3,3,5,3,6,5,6,6,6,6,4,6,6,6,5,3,3,1,3,3,3,3,1,7,7,7,7,7,7,7,3,1,5,5,5,2,7,7,7,7,7,7,7,5,7,7,7,7,7,1,"thu_imp",1,1,"5",6,4.2,3.66666666666667,3.5,5.41666666666667,2.5,7,1
"313","KSQGte6pFTdoHfpMK",355,1,6,5,4,5,4,4,5,6,6,2,7,3,1,4,4,4,4,4,4,3,4,4,5,4,5,4,4,4,5,5,5,4,5,4,4,4,4,4,4,4,5,6,5,6,6,6,6,6,4,5,1,4,4,4,6,5,5,1,4,4,6,6,1,6,6,6,6,3,"wed_edi",1,1,"4",4.4,4,3.66666666666667,3.66666666666667,4.5,4.125,5.85714285714286,4
"314","kTidAsbgbiZWyMB6A",240,1,3,3,3,4,2,3,5,7,6,2,0,1,3,4,5,6,4,5,5,4,5,4,5,4,6,5,5,6,6,5,6,4,5,5,2,3,3,4,2,3,3,6,6,4,6,6,6,5,5,7,6,6,3,6,1,4,5,1,4,5,3,3,1,3,4,3,6,4,"wed_exp",1,1,"5",3.8,4.8,4.66666666666667,5.5,5.08333333333333,3.125,5.57142857142857,1
"315","KTxQbamcptBmX6Jiy",407,1,6,4,5,6,2,3,5,7,7,1,7,6,3,5,4,5,2,5,3,3,3,4,6,4,6,6,5,5,2,6,2,5,6,5,4,2,1,5,2,3,3,6,6,7,7,6,6,5,6,3,5,3,5,4,6,5,5,1,6,5,6,6,1,7,7,6,7,1,"thu_imp",1,0,"3",3.8,4.2,3,4.33333333333333,4.75,3.125,6.14285714285714,1
"316","KYmYAmfbn4p65L4sL",615,1,5,6,1,5,5,5,5,6,6,2,4,3,3,3,2,3,2,2,2,2,2,6,6,5,6,6,5,6,6,6,6,6,5,2,5,2,2,2,1,2,2,6,6,6,6,6,6,6,2,2,3,2,2,2,6,6,7,6,7,7,6,6,6,6,7,6,6,1,"wed_exp",1,1,"7",5.4,2.4,2,2.16666666666667,5.75,2.25,6,1
"317","KzfYdtPGfSkuMumjY",14915,1,6,8,3,6,2,1,5,5,2,1,7,6,6,1,4,2,1,4,1,1,1,7,7,5,6,1,5,5,7,5,7,5,3,7,7,7,7,7,7,7,7,6,7,7,5,7,5,7,1,2,7,5,1,1,7,7,7,6,5,7,7,5,7,1,1,7,1,1,"thu_edi",1,1,"5",3.8,2.4,1,2.83333333333333,5.25,7,6.28571428571429,2
"318","kzhYtERWnfHRdQrYF",398,1,5,4,2,5,3,4,5,7,6,1,3,3,2,4,2,4,2,2,3,3,4,1,6,3,7,5,5,6,2,7,6,5,5,5,7,4,6,6,2,4,2,6,7,7,6,6,6,5,5,4,7,7,5,4,2,6,1,1,4,3,5,6,6,3,3,6,5,3,"wed_imp",1,1,"6",4.6,2.8,3.33333333333333,5.33333333333333,4.83333333333333,4.5,6.14285714285714,1
"319","KzxQtuFeWmsx2JPgy",9701,1,7,10,1,7,4,4,7,7,7,2,7,8,8,7,7,7,7,7,7,7,7,1,5,7,4,7,5,7,7,5,1,4,7,6,4,5,5,6,6,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,"wed_imp",1,1,"7",5.8,7,7,7,5,5.25,7,1
"320","LCCyXi7irgaJHtaQr",584,1,5,4,2,5,6,5,5,6,6,1,7,5,3,4,3,5,5,3,5,3,5,5,5,5,6,5,5,5,6,6,5,5,5,3,2,2,2,3,6,3,5,6,6,7,6,6,6,4,3,2,2,2,2,2,2,6,4,4,6,5,5,4,4,6,6,7,6,2,"thu_exp",1,1,"6",5.4,4,4.33333333333333,2.16666666666667,5.25,3.25,5.85714285714286,1
"321","LDgEZfnHAc7MyQa8c",352,1,5,3,5,6,5,2,6,6,6,1,7,2,3,3,2,5,2,2,6,5,6,7,6,6,7,6,6,7,4,7,5,5,7,4,5,3,2,3,5,2,5,7,5,4,7,6,6,4,5,5,7,6,5,2,2,5,5,1,7,5,6,5,2,6,7,6,5,3,"wed_imp",1,1,"3",4.4,2.8,5.66666666666667,5,6.08333333333333,3.625,5.57142857142857,1
"322","LEQZ89TCehNT6ohfP",868,1,6,2,3,6,5,6,6,6,5,2,4,1,4,5,3,6,3,5,4,3,5,5,5,4,6,5,6,5,4,6,3,3,2,4,4,3,3,3,2,5,5,6,6,6,7,6,6,2,3,2,6,5,5,3,4,5,6,3,6,6,6,6,3,5,6,6,6,2,"thu_exp",1,1,"5",5.6,4.4,4,4,4.5,3.625,5.57142857142857,1
